candidate_id,family,object_type,signal_mode,expression,horizon,series,split,n,mean_hour,annualized_mean,std_hour,sharpe_proxy,sortino_proxy,hit_rate,additive_total,additive_max_dd,compounded_total,compounded_max_dd,min_hour,q01,q05,median,q95,mean_turnover,mean_gross_exposure
a7i1a_fundingcore_baseline,funding_baseline,baseline,book_object,FundingCore_v1_book,6,residual_vs_funding_10bp,recent_oos_2025H2_2026Apr,7248,2.0549336441070977e-19,1.8001218722378176e-15,1.1785472861812123e-18,16.31934950201905,19.251837925851817,0.5994757174392936,1.4894159052488245e-15,-2.122702682301903e-16,0.0,0.0,-1.3877787807814457e-17,-2.6020852139652106e-18,-1.734723475976807e-18,2.371692252312041e-19,1.734723475976807e-18,0.03139337989917947,0.49518798971011657
a7i1a_fundingcore_baseline,funding_baseline,baseline,book_object,FundingCore_v1_book,6,residual_vs_funding_10bp,fresh_forward_2026May,392,3.902715108465863e-19,3.418778435016096e-15,1.2208053431254153e-18,29.920750407704418,25.313961112727387,0.7397959183673469,1.5298643225186183e-16,-8.058332646998512e-17,0.0,0.0,-6.938893903907228e-18,-5.204170427930421e-18,-1.3010426069826053e-18,4.336808689942018e-19,1.734723475976807e-18,0.03255449907235622,0.5
a7i1a_fundingcore_baseline,funding_baseline,baseline,book_object,FundingCore_v1_book,6,residual_vs_core4_10bp,train_2024,8736,3.431321161272805e-19,3.005837337274977e-15,0.002642464711463456,1.2153580038403861e-14,1.4146325900581812e-14,0.5112179487179487,2.9976021664879227e-15,-1.1047330978807024,-0.030081967946262278,-0.6713504281231726,-0.03126883144863207,-0.007955623165010993,-0.003690503677902697,3.6973202938327126e-05,0.003654991530559002,0.021700360645209617,0.46444115388669477
a7i1a_fundingcore_baseline,funding_baseline,baseline,book_object,FundingCore_v1_book,6,residual_vs_core4_10bp,validation_2025H1,4296,6.0070211339273704e-05,0.5262150513320376,0.0021267624498980675,2.6435786097409775,3.2495984806777645,0.5093109869646183,0.25806162791351983,-0.4740517072350649,0.2818773759810207,-0.3804703762008742,-0.02474923151140379,-0.006183038281147206,-0.0029446278224971537,3.665945127503175e-05,0.003150467182156873,0.029497642166787155,0.49315071849087083
a7i1a_fundingcore_baseline,funding_baseline,baseline,book_object,FundingCore_v1_book,6,residual_vs_core4_10bp,recent_oos_2025H2_2026Apr,7248,-3.415952145492099e-05,-0.29923740794510784,0.0016993509005596525,-1.8813983770482394,-2.28777170552644,0.48123620309050774,-0.2475882115052673,-0.5366037066691021,-0.227456040696972,-0.418682794042196,-0.018039937448398775,-0.005383161304001369,-0.002399970151894077,-3.9171259881644614e-05,0.0024287347737574263,0.03139337989917947,0.49518798971011657
a7i1a_fundingcore_baseline,funding_baseline,baseline,book_object,FundingCore_v1_book,6,residual_vs_core4_10bp,fresh_forward_2026May,392,-0.00016887197836638177,-1.4793185304895042,0.0012001875904737128,-13.169233931992602,-20.746907308837716,0.413265306122449,-0.06619781551962166,-0.07922712135010382,-0.06432300827014259,-0.07641350511269185,-0.003954805615480211,-0.002936832821587635,-0.0021092094548729786,-0.00020035529018506021,0.0018919911222167205,0.03255449907235622,0.5
a7i1a_fundingcore_baseline,funding_baseline,baseline,book_object,FundingCore_v1_book,6,execution_lag_1bar_raw_10bp,train_2024,8736,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a7i1a_fundingcore_baseline,funding_baseline,baseline,book_object,FundingCore_v1_book,6,execution_lag_1bar_raw_10bp,validation_2025H1,4296,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
a7i1a_fundingcore_baseline,funding_baseline,baseline,book_object,FundingCore_v1_book,6,execution_lag_1bar_raw_10bp,recent_oos_2025H2_2026Apr,7248,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
a7i1a_fundingcore_baseline,funding_baseline,baseline,book_object,FundingCore_v1_book,6,execution_lag_1bar_raw_10bp,fresh_forward_2026May,392,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
a7i1a_core4_benchmark,core4_benchmark,baseline,book_object,Core4_v1_book,6,raw_10bp,train_2024,8736,4.634769220395402e-05,0.40600578370663726,0.003293590100572613,1.3170753405384732,1.8831170627909983,0.5019459706959707,0.4048934390937423,-0.7839068131130896,0.42977814069547704,-0.5452321384711907,-0.028218056920148213,-0.008616473004702679,-0.005194242334789544,1.2156931635657019e-05,0.005122769197255234,0.09951079649988416,0.48835570297498054
a7i1a_core4_benchmark,core4_benchmark,baseline,book_object,Core4_v1_book,6,raw_10bp,validation_2025H1,4296,0.00013673684121024888,1.1978147290017802,0.00295024000666951,4.337907110800128,5.36043973239987,0.5458566108007449,0.5874214698392292,-0.6367042315264955,0.7658504342533725,-0.4765618975061231,-0.04363633688438972,-0.00743914007300907,-0.00433536438734065,0.00024699155339616234,0.004368741372444036,0.0965578445065177,0.5
a7i1a_core4_benchmark,core4_benchmark,baseline,book_object,Core4_v1_book,6,raw_10bp,recent_oos_2025H2_2026Apr,7248,8.178975561142498e-05,0.7164782591560828,0.0022614656274097616,3.3850179221439194,5.25529521211598,0.5067604856512141,0.5928121486716083,-0.7102212413615043,0.7758711100248792,-0.5099247137472823,-0.011831518829269996,-0.0059224099487356,-0.0033300752779091194,2.175026338580534e-05,0.003500686888341243,0.100470244665195,0.5
a7i1a_core4_benchmark,core4_benchmark,baseline,book_object,Core4_v1_book,6,raw_10bp,fresh_forward_2026May,392,-0.0003003771085510265,-2.6313034709069925,0.002675927179513903,-10.506174135820217,-21.43265553292835,0.3596938775510204,-0.1177478265520024,-0.19165846191645822,-0.11233443704049928,-0.17466597232844616,-0.007225925630558828,-0.005397810659466097,-0.0036467459596298797,-0.0005466726232966953,0.003055382342431986,0.09617701247165532,0.5
a7i1a_core4_benchmark,core4_benchmark,baseline,book_object,Core4_v1_book,6,raw_20bp,train_2024,8736,-5.316310429593014e-05,-0.465708793632348,0.0032962933615671426,-1.5095118600003543,-2.1582667170787198,0.4855769230769231,-0.4644328791292457,-1.142634172691351,-0.4006425490352956,-0.6944680059385708,-0.028245834697925985,-0.008785469010806492,-0.005297308033985796,-1.85683236376782e-05,0.00504672144628019,0.09951079649988416,0.48835570297498054
a7i1a_core4_benchmark,core4_benchmark,baseline,book_object,Core4_v1_book,6,raw_20bp,validation_2025H1,4296,4.0178996703731126e-05,0.3519680111246847,0.002952187356660602,1.2738175411540562,1.5790284543082185,0.5307262569832403,0.1726089698392289,-0.7884542315264966,0.16629060459698675,-0.5502951413175434,-0.04369883688438972,-0.007578547838291273,-0.0044116823887361154,0.00015730233959676358,0.00425956058776996,0.0965578445065177,0.5
a7i1a_core4_benchmark,core4_benchmark,baseline,book_object,Core4_v1_book,6,raw_20bp,recent_oos_2025H2_2026Apr,7248,-1.8680489053770026e-05,-0.16364108411102543,0.0022652580975610873,-0.7718316854539002,-1.1954559716691624,0.47985651214128033,-0.13539618466172515,-0.8871255763235539,-0.14269395643565574,-0.5904243404437239,-0.011894018829269996,-0.006020573888185169,-0.0034455752524160874,-7.740186721947613e-05,0.003404608753465741,0.100470244665195,0.5
a7i1a_core4_benchmark,core4_benchmark,baseline,book_object,Core4_v1_book,6,raw_20bp,fresh_forward_2026May,392,-0.00039655412102268186,-3.4738141001586933,0.0026792829479373647,-13.852748210004039,-28.084684770201918,0.33418367346938777,-0.1554492154408913,-0.20207512858312476,-0.1451920856853144,-0.18323421960581987,-0.007288425630558828,-0.005460310659466097,-0.003757137813140792,-0.000636960845896215,0.0029272573424319877,0.09617701247165532,0.5
a7i1a_core4_benchmark,core4_benchmark,baseline,book_object,Core4_v1_book,6,residual_vs_funding_10bp,train_2024,8736,-1.2708596893602982e-20,-1.1132730878796212e-16,0.002431595382985902,-4.891683474507276e-16,-7.069782686888147e-16,0.5004578754578755,-1.1102230246251565e-16,-0.8071701761732281,-0.0254720113230672,-0.5596162165556136,-0.022560003727709218,-0.006164583173116625,-0.003720441517566168,1.8496140564541784e-06,0.0036182603634277075,0.09951079649988416,0.48835570297498054
a7i1a_core4_benchmark,core4_benchmark,baseline,book_object,Core4_v1_book,6,residual_vs_funding_10bp,validation_2025H1,4296,1.1983736948823275e-05,0.1049775356716919,0.001780024666602595,0.6301127971477625,0.8423428230246434,0.5202513966480447,0.05148213393214479,-0.5330138556010007,0.04568761549268818,-0.4152387609706081,-0.02087325341270328,-0.004748816593797775,-0.002795258941156922,6.000535261043021e-05,0.0025534817317641708,0.0965578445065177,0.5
a7i1a_core4_benchmark,core4_benchmark,baseline,book_object,Core4_v1_book,6,residual_vs_funding_10bp,recent_oos_2025H2_2026Apr,7248,4.051975216195235e-05,0.35495302893870256,0.0014170289420926817,2.6763327765659697,3.7917832342871995,0.5173841059602649,0.2936871636698306,-0.16548972222155614,0.331638406812389,-0.15400266177846078,-0.008682088377064114,-0.0040269454855010435,-0.002076125752507775,3.5079549173438286e-05,0.0021265470304677216,0.100470244665195,0.5
a7i1a_core4_benchmark,core4_benchmark,baseline,book_object,Core4_v1_book,6,residual_vs_funding_10bp,fresh_forward_2026May,392,-8.417197273257819e-05,-0.737346481137385,0.001301798332070767,-6.051678505587017,-10.955955276741335,0.3979591836734694,-0.03299541331117065,-0.07074319227161177,-0.032778382549981555,-0.0683571138988136,-0.00458257538923541,-0.002878773260186467,-0.0017760634359763987,-0.00020243384058928385,0.0017003633428116613,0.09617701247165532,0.5
a7i1a_core4_benchmark,core4_benchmark,baseline,book_object,Core4_v1_book,6,residual_vs_core4_10bp,train_2024,8736,6.385957242863012e-19,5.5940985447479986e-15,2.915431396919988e-18,20.501008844439287,28.352866577894954,0.6247710622710623,5.578772247365127e-15,-2.1342519765377155e-16,0.0,0.0,-2.42861286636753e-17,-6.938893903907228e-18,-3.469446951953614e-18,6.335806445462167e-19,5.204170427930421e-18,0.09951079649988416,0.48835570297498054
a7i1a_core4_benchmark,core4_benchmark,baseline,book_object,Core4_v1_book,6,residual_vs_core4_10bp,validation_2025H1,4296,7.234697979356238e-19,6.337595429916065e-15,2.623400453903345e-18,25.811180593056438,30.006735976733772,0.6529329608938548,3.10802625193144e-15,-2.0387066600874304e-16,0.0,0.0,-4.163336342344337e-17,-6.071532165918825e-18,-3.0357660829594124e-18,8.673617379884035e-19,4.336808689942018e-18,0.0965578445065177,0.5
a7i1a_core4_benchmark,core4_benchmark,baseline,book_object,Core4_v1_book,6,residual_vs_core4_10bp,recent_oos_2025H2_2026Apr,7248,6.801420897730849e-19,5.9580447064122235e-15,1.9994963138764144e-18,31.83692370787174,48.51007277810666,0.6749448123620309,4.929669866675319e-15,-3.2432362154775126e-16,0.0,0.0,-1.0408340855860843e-17,-4.336808689942018e-18,-2.6020852139652106e-18,6.437450399132683e-19,3.469446951953614e-18,0.100470244665195,0.5
a7i1a_core4_benchmark,core4_benchmark,baseline,book_object,Core4_v1_book,6,residual_vs_core4_10bp,fresh_forward_2026May,392,3.464489000174341e-19,3.034892364152723e-15,2.2809004951181347e-18,14.216245031878822,30.15136744045425,0.5382653061224489,1.3580796880683418e-16,-1.0289078616887437e-16,0.0,0.0,-5.204170427930421e-18,-3.54750950837257e-18,-2.6020852139652106e-18,1.6263032587282567e-19,3.2309224740067983e-18,0.09617701247165532,0.5
a7i1a_core4_benchmark,core4_benchmark,baseline,book_object,Core4_v1_book,6,execution_lag_1bar_raw_10bp,train_2024,8736,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
a7i1a_core4_benchmark,core4_benchmark,baseline,book_object,Core4_v1_book,6,execution_lag_1bar_raw_10bp,validation_2025H1,4296,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
a7i1a_core4_benchmark,core4_benchmark,baseline,book_object,Core4_v1_book,6,execution_lag_1bar_raw_10bp,recent_oos_2025H2_2026Apr,7248,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
a7i1a_core4_benchmark,core4_benchmark,baseline,book_object,Core4_v1_book,6,execution_lag_1bar_raw_10bp,fresh_forward_2026May,392,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
a7i1a_taker_imbalance_original,flow_liquidity,known_overlay,original,Rank(taker_imbalance),6,raw_10bp,train_2024,8736,-0.0004036210267029375,-3.5357201939177325,0.003130223644780448,-12.068421454250583,-15.676265345969552,0.43246336996337,-3.526033289276862,-3.591835530335997,-0.9718336252437868,-0.9736174134401885,-0.03871182918808313,-0.00927682774530485,-0.0053420106701854405,-0.0003231258690879104,0.004138148032617516,0.3632389505427982,0.49303721020013597
a7i1a_taker_imbalance_original,flow_liquidity,known_overlay,original,Rank(taker_imbalance),6,raw_10bp,validation_2025H1,4296,-0.0003501521851232579,-3.067333141679739,0.002885510747888755,-11.357590281058886,-16.7388999266957,0.4292364990689013,-1.5042537872895159,-1.507413706879459,-0.7818013093441968,-0.7824886277902792,-0.03493242683078847,-0.007607229932693082,-0.004412197996781209,-0.00037504675859847015,0.0036539922452951752,0.3670080695220361,0.5
a7i1a_taker_imbalance_original,flow_liquidity,known_overlay,original,Rank(taker_imbalance),6,raw_10bp,recent_oos_2025H2_2026Apr,7248,-0.00037834904266108847,-3.314337613711135,0.002009677864373237,-17.620500636536725,-23.669485788577838,0.40852649006622516,-2.742273861207569,-2.7390970325933255,-0.9365466159218891,-0.9363443929680131,-0.026281450913105842,-0.005916618801415496,-0.003538199889677344,-0.000348071912159691,0.0026751826619393175,0.35539689109639444,0.5
a7i1a_taker_imbalance_original,flow_liquidity,known_overlay,original,Rank(taker_imbalance),6,raw_10bp,fresh_forward_2026May,392,-0.0003395278645286301,-2.9742640932707998,0.0018922846552756804,-16.79349183276734,-25.072705813819734,0.3622448979591837,-0.133094922895223,-0.13527820258173484,-0.12524948054689578,-0.12715321438090676,-0.011066580679783722,-0.005538063500956408,-0.0026869696194788606,-0.0003809338104654029,0.0021882100735363713,0.3548044217687076,0.5
a7i1a_taker_imbalance_original,flow_liquidity,known_overlay,original,Rank(taker_imbalance),6,raw_20bp,train_2024,8736,-0.0007668599772457358,-6.717693400672645,0.0031351860317199833,-22.89311078227157,-29.832126476403445,0.36904761904761907,-6.699288761218748,-6.72934100227788,-0.998823142572692,-0.9988575654261975,-0.03920220165360994,-0.009699997408704284,-0.0057356403745407935,-0.0006943458487259793,0.0038002664699350033,0.3632389505427982,0.49303721020013597
a7i1a_taker_imbalance_original,flow_liquidity,known_overlay,original,Rank(taker_imbalance),6,raw_20bp,validation_2025H1,4296,-0.0007171602546452939,-6.282323830692775,0.002889667600881029,-23.228457822859742,-33.98589465196857,0.3645251396648045,-3.0809204539561827,-3.083663706879469,-0.9549472747199793,-0.9550705276264098,-0.03526576016412181,-0.007944402170438299,-0.004775744478386565,-0.00071133539697261,0.0032635015790372455,0.3670080695220361,0.5
a7i1a_taker_imbalance_original,flow_liquidity,known_overlay,original,Rank(taker_imbalance),6,raw_20bp,recent_oos_2025H2_2026Apr,7248,-0.000733745933757483,-6.427614379715551,0.002017664562702109,-34.03680560508244,-45.368769396151166,0.3216059602649007,-5.318190527874236,-5.314513699259988,-0.9951797355014171,-0.9951619468090073,-0.02644811757977251,-0.006282050003872096,-0.00391118128121545,-0.0007036595441187768,0.002319165774928499,0.35539689109639444,0.5
a7i1a_taker_imbalance_original,flow_liquidity,known_overlay,original,Rank(taker_imbalance),6,raw_20bp,fresh_forward_2026May,392,-0.0006943322862973378,-6.082350827964679,0.0018942636711961334,-34.30670302643595,-51.03511120134616,0.25510204081632654,-0.2721782562285564,-0.27264409660626737,-0.23888729423000998,-0.23923927086439878,-0.01156658067978372,-0.005719730167623074,-0.0030316966455829065,-0.0007134052501544947,0.001795976654662438,0.3548044217687076,0.5
a7i1a_taker_imbalance_original,flow_liquidity,known_overlay,original,Rank(taker_imbalance),6,residual_vs_funding_10bp,train_2024,8736,6.354298446801491e-21,5.566365439398106e-17,0.0031302234707764423,1.8999593899105723e-16,2.4470864914452865e-16,0.5132783882783882,5.551115123125783e-17,-0.6026133091028351,-0.04194176553128448,-0.4614609645123936,-0.03831121745548959,-0.008873286925215561,-0.00493833960491943,7.996297614473106e-05,0.004541727974696503,0.3632389505427982,0.49303721020013597
a7i1a_taker_imbalance_original,flow_liquidity,known_overlay,original,Rank(taker_imbalance),6,residual_vs_funding_10bp,validation_2025H1,4296,5.350567832548404e-05,0.4687097421312402,0.002885444822436847,1.7355580868203782,2.560513228996462,0.5067504655493482,0.22986039408627945,-0.18140769710010934,0.23619408592007374,-0.16792066432203934,-0.034539955379359735,-0.0072046504137287335,-0.004010250878021409,2.8515558236559308e-05,0.004058939612184434,0.3670080695220361,0.5
a7i1a_taker_imbalance_original,flow_liquidity,known_overlay,original,Rank(taker_imbalance),6,residual_vs_funding_10bp,recent_oos_2025H2_2026Apr,7248,2.5269598421711237e-05,0.22136168217419044,0.0020096421965136446,1.1768785633287466,1.5807846806568164,0.5160044150110376,0.18315404936056304,-0.30987610320502035,0.18353663707364865,-0.2711106336212934,-0.02586952756806532,-0.005513106518538903,-0.003133751412110747,5.544253386234005e-05,0.0030780355868595005,0.35539689109639444,0.5
a7i1a_taker_imbalance_original,flow_liquidity,known_overlay,original,Rank(taker_imbalance),6,residual_vs_funding_10bp,fresh_forward_2026May,392,6.396980854944534e-05,0.5603755228931412,0.0018924141591027867,3.1638137942168325,4.604716428123953,0.5127551020408163,0.025076164951382575,-0.030379552926335693,0.024676344088998103,-0.02998437331480308,-0.010660260847957324,-0.005135812220057714,-0.0022835377442424697,2.2279235432099375e-05,0.002591162095293901,0.3548044217687076,0.5
a7i1a_taker_imbalance_original,flow_liquidity,known_overlay,original,Rank(taker_imbalance),6,residual_vs_core4_10bp,train_2024,8736,2.3510904253165516e-19,2.0595552125772993e-15,0.0031301561263877725,7.030000987819278e-15,9.053567555616738e-15,0.513507326007326,2.0539125955565396e-15,-0.6019515148178236,-0.04194005329650197,-0.46109950881813544,-0.038283964033200155,-0.008872060444060805,-0.004937841207026592,7.941071663933146e-05,0.004539504473025618,0.3632389505427982,0.49303721020013597
a7i1a_taker_imbalance_original,flow_liquidity,known_overlay,original,Rank(taker_imbalance),6,residual_vs_core4_10bp,validation_2025H1,4296,5.403307412926758e-05,0.473329729372384,0.002884989876641556,1.7529415542031623,2.5841739732672084,0.5069832402234636,0.23212608645933352,-0.18069637704785596,0.2390039744574881,-0.16732895827145222,-0.0347933155394562,-0.007215354555055743,-0.003999781680253398,2.828242919732858e-05,0.004062704109979028,0.3670080695220361,0.5
a7i1a_taker_imbalance_original,flow_liquidity,known_overlay,original,Rank(taker_imbalance),6,residual_vs_core4_10bp,recent_oos_2025H2_2026Apr,7248,2.549322260885534e-05,0.2233206300535728,0.0020094086786733812,1.187431368967532,1.59625769381852,0.5154525386313465,0.18477487746898352,-0.3102067323869442,0.18546075664834238,-0.2713507869424716,-0.0257197365062449,-0.00549175777841217,-0.0031279304925597527,5.3748166093613934e-05,0.0030713230794166173,0.35539689109639444,0.5
a7i1a_taker_imbalance_original,flow_liquidity,known_overlay,original,Rank(taker_imbalance),6,residual_vs_core4_10bp,fresh_forward_2026May,392,6.192881589506964e-05,0.54249642724081,0.001894521488560246,3.059463622031382,4.462641173853409,0.5102040816326531,0.0242760958308673,-0.03056676241950614,0.02385534349613283,-0.030166401014589117,-0.010609651350832512,-0.005147799253282454,-0.00228503157706531,1.538779330802583e-05,0.0025730180065418073,0.3548044217687076,0.5
a7i1a_taker_imbalance_original,flow_liquidity,known_overlay,original,Rank(taker_imbalance),6,execution_lag_1bar_raw_10bp,train_2024,8736,-0.00036491151175289667,-3.1966248429553747,0.003094498834306448,-11.036955557739969,-15.06759853605849,0.42925824175824173,-3.1878669666733055,-3.2504265581575367,-0.9604548285886083,-0.9626556116160341,-0.025447878313734188,-0.009201998899684172,-0.005125170636750472,-0.000321204577466838,0.004289731542124346,0.36378627528599256,0.49375100620427254
a7i1a_taker_imbalance_original,flow_liquidity,known_overlay,original,Rank(taker_imbalance),6,execution_lag_1bar_raw_10bp,validation_2025H1,4296,-0.0004081751194722296,-3.5756140465767317,0.0027752694874293967,-13.765545325438147,-19.016884354344583,0.4271415270018622,-1.7535203132526984,-1.7561340780641173,-0.8297380010854462,-0.8301820327854466,-0.03287299140304249,-0.00759303723397204,-0.0044032242075800155,-0.0003910862352429675,0.0036543579533247876,0.36702746741154574,0.5
a7i1a_taker_imbalance_original,flow_liquidity,known_overlay,original,Rank(taker_imbalance),6,execution_lag_1bar_raw_10bp,recent_oos_2025H2_2026Apr,7248,-0.0003288617818371957,-2.880829208893834,0.0020158973188698585,-15.268523835499161,-20.913076477257462,0.42397902869757176,-2.3835901947559943,-2.3864825617965626,-0.9091661337793796,-0.909428209118587,-0.022632162252793093,-0.005876393584089928,-0.0035052673395204108,-0.0003018606727890528,0.002802709255110635,0.3553853936718176,0.5
a7i1a_taker_imbalance_original,flow_liquidity,known_overlay,original,Rank(taker_imbalance),6,execution_lag_1bar_raw_10bp,fresh_forward_2026May,392,-0.00038092446401759604,-3.336898304794141,0.001851023714416442,-19.261004622504572,-26.647518725843316,0.32653061224489793,-0.14932238989489766,-0.15506945780566622,-0.13930969995124964,-0.1442343645981673,-0.013207214625860742,-0.0061442589015768155,-0.0028413801199664627,-0.00033709403080435453,0.0022820714674393052,0.35416666666666674,0.5
a7i1a_avg_trade_size_original,flow_liquidity,known_rejected,original,Rank(avg_trade_size_quote),12,raw_10bp,train_2024,8736,-0.00019066416837999588,-1.6702181150087638,0.004086821573647071,-4.366520056487306,-5.130329593076455,0.5162545787545788,-1.665642174967644,-2.3363909194520955,-0.8243043566011802,-0.9061039351251915,-0.036510718852128816,-0.01317487744786411,-0.006825265004846556,0.0001199411202987053,0.0053399527990684705,0.06405000258906321,0.4638906742691865
a7i1a_avg_trade_size_original,flow_liquidity,known_rejected,original,Rank(avg_trade_size_quote),12,raw_10bp,validation_2025H1,4296,-5.184130503334439e-05,-0.45412983209209684,0.0037335060398198433,-1.2996042431005688,-1.7731260125998314,0.5155959031657356,-0.2227102464232475,-1.0729219711005862,-0.2232668981519369,-0.6625348247330074,-0.0280282063899221,-0.010517579596542355,-0.0059598474739444,0.00012027721402362685,0.00511354645613534,0.06109363213549644,0.49578665416635775
